age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,deposit
33,services,divorced,secondary,0,1529,1,0,2,18,6,41,1,0,1,0
57,technician,married,secondary,0,28,1,0,1,8,11,163,1,1,3,0
32,services,single,tertiary,0,1743,1,0,1,1,1,1156,1,3,2,0
52,blue-collar,married,primary,0,924,0,0,1,21,8,93,4,0,1,0
30,admin.,single,secondary,0,457,0,0,1,27,1,90,2,0,1,0
40,admin.,married,secondary,0,0,1,0,1,3,3,561,1,1,3,0
50,admin.,married,secondary,0,736,1,0,0,14,11,74,1,0,1,0
32,management,married,tertiary,0,0,0,0,1,29,8,183,2,0,1,0
36,admin.,single,secondary,0,787,0,0,0,17,10,92,1,0,1,0
48,services,married,secondary,0,1573,0,0,1,5,8,165,1,0,1,0
72,retired,married,primary,0,0,0,0,1,29,5,215,2,0,1,0
46,blue-collar,married,secondary,0,524,1,0,2,5,11,15,7,0,1,0
45,blue-collar,married,primary,0,1558,1,0,1,6,11,179,1,0,1,0
50,admin.,married,secondary,0,159,1,0,0,7,11,216,2,0,1,0
29,management,married,tertiary,1,53,1,0,1,31,9,27,17,0,1,0
40,management,single,unknown,0,838,1,0,0,12,11,619,3,0,1,0
49,technician,married,secondary,0,3144,0,0,1,31,9,349,2,0,1,0
42,services,married,secondary,0,737,1,0,0,14,11,762,2,0,1,0
43,technician,married,secondary,0,4056,0,0,1,4,11,13,6,2,3,0
36,admin.,married,secondary,0,162,1,1,1,20,1,340,2,0,1,0
37,technician,married,primary,0,0,1,0,0,6,11,76,4,0,1,0
59,retired,divorced,primary,0,217,1,0,0,26,11,574,3,0,1,0
75,retired,married,primary,0,3324,0,0,1,2,3,149,1,0,1,0
53,management,married,secondary,0,2895,1,0,0,29,11,74,1,0,1,0
53,management,married,tertiary,0,0,1,0,1,14,9,85,3,0,1,0
57,retired,married,tertiary,0,11254,0,0,1,30,9,229,2,0,1,0
44,services,married,secondary,0,808,1,0,0,2,10,67,2,0,1,0
51,blue-collar,married,primary,0,0,0,0,0,9,10,166,2,0,1,0
30,blue-collar,married,secondary,0,246,1,0,1,18,6,166,2,5,3,0
48,blue-collar,married,secondary,0,750,0,0,1,5,3,85,2,2,2,0
40,unemployed,married,tertiary,0,2430,0,0,1,24,8,87,2,0,1,0
40,admin.,married,secondary,0,1412,0,0,1,31,9,48,3,0,1,0
39,management,married,tertiary,0,51,0,0,1,20,8,140,2,0,1,0
41,services,married,unknown,0,88,1,0,1,11,11,105,1,2,3,0
50,housemaid,single,secondary,0,799,0,0,2,28,4,63,1,0,1,0
58,retired,married,tertiary,0,4048,0,1,1,15,9,270,5,0,1,0
70,retired,married,secondary,0,1310,0,0,1,15,7,634,1,0,1,0
29,management,single,tertiary,0,573,1,1,0,16,10,190,4,0,1,0
56,management,married,tertiary,0,6798,1,0,1,17,6,250,1,0,1,0
32,self-employed,married,tertiary,0,1214,0,0,1,11,8,104,2,0,1,0
39,technician,single,unknown,0,75,0,0,0,6,10,26,1,0,1,0
33,management,divorced,tertiary,0,387,0,0,1,6,3,17,5,0,1,0
47,technician,married,secondary,0,2246,1,0,1,10,9,330,1,0,1,0
39,blue-collar,divorced,primary,0,3,0,1,0,1,9,625,1,0,1,0
34,technician,married,secondary,0,883,0,0,1,14,8,163,3,0,1,0
36,blue-collar,married,primary,0,1503,0,0,1,19,6,138,1,0,1,0
34,technician,married,primary,0,1301,0,0,1,2,3,56,1,0,1,0
54,blue-collar,married,primary,0,950,1,0,0,15,11,285,2,0,1,0
36,management,married,tertiary,0,2326,1,0,1,20,6,7,5,0,1,0
50,admin.,divorced,secondary,1,2405,1,0,1,6,11,114,1,8,3,0
48,technician,divorced,tertiary,0,113,0,1,1,22,9,38,1,0,1,0
35,services,married,tertiary,0,4564,0,0,1,18,8,45,6,0,1,0
33,services,married,secondary,0,387,1,0,1,7,1,327,2,2,3,0
42,technician,married,secondary,0,1865,1,0,0,15,11,164,1,0,1,0
31,technician,single,secondary,0,4105,0,0,1,30,1,264,1,0,1,0
54,blue-collar,married,primary,0,258,0,0,2,25,11,86,1,1,3,0
55,management,married,primary,0,19,1,0,0,16,11,56,3,0,1,0
30,management,single,tertiary,0,3773,1,0,1,9,3,75,4,1,3,0
30,services,married,secondary,0,1808,1,0,1,18,11,83,2,0,1,0
59,management,divorced,tertiary,0,1304,0,0,0,18,10,220,1,0,1,0
50,admin.,single,secondary,0,3702,0,0,1,16,7,109,5,0,1,0
59,retired,married,secondary,0,163,0,0,1,24,9,464,1,0,1,0
25,management,single,tertiary,0,1602,1,0,1,26,11,154,1,0,1,0
37,admin.,married,secondary,0,1314,1,0,1,22,11,74,1,9,3,0
36,technician,married,secondary,0,84,1,0,0,20,11,67,1,0,1,0
56,retired,married,primary,0,1906,0,1,0,19,10,45,9,0,1,0
52,management,married,tertiary,0,291,0,0,1,21,8,150,3,0,1,0
36,services,divorced,secondary,0,223,1,1,1,11,11,80,1,0,1,0
30,technician,married,secondary,0,207,1,0,0,23,11,72,2,0,1,0
31,management,single,tertiary,0,518,1,0,1,18,11,399,1,0,1,0
55,retired,married,secondary,0,241,1,0,0,20,10,14,6,0,1,0
44,management,single,secondary,0,421,0,1,1,5,8,307,1,0,1,0
28,blue-collar,single,secondary,0,38,1,0,0,23,11,31,1,0,1,0
25,technician,single,tertiary,0,800,1,0,0,13,11,151,4,0,1,0
39,admin.,divorced,secondary,0,32,0,1,0,20,10,8,10,0,1,0
32,management,married,secondary,0,1477,1,0,1,18,6,111,1,0,1,0
42,blue-collar,married,secondary,0,160,1,1,0,26,10,190,1,0,1,0
31,blue-collar,single,secondary,0,4415,1,0,0,2,10,329,1,0,1,0
30,admin.,married,secondary,0,590,0,0,1,11,8,443,3,0,1,0
50,technician,married,secondary,0,778,0,0,1,23,9,16,1,0,1,0
50,management,married,tertiary,0,19,0,1,1,23,9,205,1,0,1,0
47,unemployed,married,secondary,1,0,0,0,1,18,6,81,2,0,1,0
34,entrepreneur,married,secondary,0,3119,1,0,0,21,11,250,4,0,1,0
54,management,married,tertiary,0,122,1,0,1,22,9,126,3,0,1,0
43,admin.,married,secondary,0,0,0,0,0,20,10,804,12,0,1,0
47,blue-collar,married,primary,0,4157,0,0,0,11,10,90,3,0,1,0
55,retired,married,secondary,0,102,1,0,0,7,11,74,1,0,1,0
35,services,married,secondary,0,437,1,0,0,26,11,240,1,0,1,0
32,blue-collar,married,secondary,0,1,1,0,1,18,6,77,3,0,1,0
39,management,single,tertiary,0,1234,0,0,2,29,9,64,4,0,1,0
32,technician,married,secondary,0,901,1,0,0,21,11,102,3,0,1,0
49,blue-collar,married,primary,0,247,0,1,1,22,9,283,1,0,1,0
32,blue-collar,single,primary,0,180,1,0,1,13,11,804,1,0,1,0
47,management,married,tertiary,0,274,0,1,1,4,3,313,2,0,1,0
42,blue-collar,single,primary,0,92,0,0,1,30,9,86,2,0,1,0
52,admin.,married,primary,0,813,0,1,1,5,8,113,2,0,1,0
31,technician,single,secondary,0,1170,1,0,0,2,10,120,2,0,1,0
38,management,married,tertiary,0,0,0,0,1,28,8,77,18,0,1,0
53,blue-collar,married,secondary,0,136,1,0,0,15,11,99,1,0,1,0
40,technician,married,tertiary,0,103,1,0,0,8,11,135,2,0,1,0
31,admin.,married,secondary,0,23,0,0,1,28,8,322,7,0,1,0
53,technician,married,unknown,0,2242,0,0,1,10,9,154,14,0,1,0
46,blue-collar,married,secondary,0,137,0,0,0,20,10,252,3,0,1,0
49,admin.,married,secondary,0,1047,0,0,1,8,8,133,4,0,1,0
34,technician,single,secondary,0,5731,1,0,1,21,9,101,3,0,1,0
63,entrepreneur,married,tertiary,0,2707,0,0,2,16,6,57,4,0,1,0
55,blue-collar,married,primary,0,158,1,0,0,15,11,176,18,0,1,0
29,entrepreneur,single,tertiary,0,219,1,0,1,18,11,76,2,1,3,0
47,blue-collar,married,secondary,0,2775,0,0,0,14,11,262,1,0,1,0
37,blue-collar,married,primary,0,461,1,0,0,30,11,272,2,0,1,0
38,technician,single,secondary,0,145,1,0,0,27,11,109,2,0,1,0
29,technician,single,secondary,0,309,1,0,0,13,11,214,1,0,1,0
41,management,married,primary,0,733,1,0,1,7,11,69,1,7,3,0
53,technician,married,secondary,0,8417,1,0,0,14,11,435,1,0,1,0
40,retired,single,secondary,0,1400,0,0,0,20,10,20,7,0,1,0
56,services,divorced,secondary,0,72,1,1,1,7,11,263,1,4,3,0
34,management,single,tertiary,0,0,1,0,0,21,11,759,1,0,1,0
28,management,single,tertiary,0,9710,0,0,1,14,7,786,2,0,1,0
41,self-employed,married,unknown,0,1377,1,0,1,15,11,111,4,2,2,0
32,unemployed,married,unknown,0,881,0,0,1,9,3,79,5,0,1,0
51,blue-collar,married,secondary,0,0,1,0,0,5,11,173,2,0,1,0
33,blue-collar,married,secondary,0,285,0,1,0,3,9,267,1,0,1,0
34,blue-collar,single,secondary,0,550,1,0,1,20,1,90,3,1,3,0
26,unemployed,married,secondary,0,285,1,0,1,6,11,265,2,2,3,0
39,entrepreneur,married,secondary,0,0,0,0,1,21,6,108,7,0,1,0
50,management,married,tertiary,1,72,0,0,1,22,8,171,13,0,1,0
33,services,married,secondary,0,930,0,1,1,24,9,149,2,0,1,0
44,technician,married,tertiary,0,717,0,0,1,3,10,150,2,0,1,0
38,blue-collar,married,secondary,0,67,0,0,1,28,4,74,1,2,3,0
33,blue-collar,married,secondary,0,6227,1,0,0,23,11,76,2,0,1,0
32,blue-collar,single,secondary,0,5252,1,0,0,21,11,1162,2,0,1,0
33,management,single,tertiary,0,561,0,0,1,7,1,104,1,0,1,0
55,technician,married,unknown,0,1393,1,1,2,21,6,55,5,0,1,0
39,management,divorced,tertiary,0,3261,1,0,0,9,10,150,17,0,1,0
21,services,single,secondary,0,361,0,0,2,5,10,329,1,1,2,0
57,blue-collar,married,unknown,0,807,1,0,0,6,11,211,2,0,1,0
29,self-employed,married,tertiary,0,2305,0,0,1,27,11,82,2,0,1,0
46,management,single,tertiary,0,2223,0,0,0,12,10,67,3,0,1,0
47,admin.,married,secondary,0,29,0,1,1,22,8,150,8,0,1,0
44,blue-collar,single,primary,0,1308,0,1,0,19,10,161,1,0,1,0
43,self-employed,single,primary,0,1337,1,1,1,20,6,632,2,0,1,0
44,management,married,tertiary,0,17361,0,0,0,18,10,476,1,0,1,0
52,retired,married,primary,0,6,0,0,1,22,8,82,2,0,1,0
33,technician,divorced,secondary,0,370,1,0,1,11,8,145,4,0,1,0
27,technician,married,tertiary,0,8,1,1,1,18,11,398,1,2,3,0
43,management,divorced,tertiary,0,666,0,0,1,13,8,160,3,0,1,0
29,admin.,married,secondary,0,0,1,0,0,9,11,121,1,0,1,0
43,management,married,tertiary,0,1336,1,1,1,27,11,82,2,1,3,0
34,blue-collar,married,tertiary,0,17672,0,0,1,20,6,548,1,0,1,0
30,management,single,tertiary,1,35,0,0,1,30,9,185,4,0,1,0
56,management,married,tertiary,0,705,0,0,1,19,6,164,2,0,1,0
46,admin.,divorced,secondary,0,2087,0,0,1,1,10,111,1,4,2,0
42,technician,married,secondary,0,4466,0,0,1,17,6,158,2,0,1,0
51,blue-collar,married,primary,0,844,1,0,0,29,11,184,3,0,1,0
30,blue-collar,married,secondary,0,321,1,0,1,20,6,738,2,0,1,0
41,management,married,tertiary,0,2781,1,0,1,12,8,95,2,0,1,0
57,retired,married,tertiary,0,34,0,1,1,28,4,139,1,0,1,0
36,blue-collar,married,secondary,0,29,1,1,1,31,9,345,1,0,1,0
47,blue-collar,single,unknown,0,2443,0,0,0,18,10,422,1,0,1,0
37,admin.,divorced,secondary,0,3975,1,0,1,11,11,163,2,0,1,0
33,technician,married,secondary,0,256,1,0,1,18,6,76,1,0,1,0
49,management,divorced,tertiary,0,696,1,0,0,2,10,310,3,0,1,0
34,management,married,tertiary,0,63,0,0,1,18,6,83,1,2,3,0
54,blue-collar,married,primary,0,316,1,0,1,14,11,240,1,0,1,0
58,retired,single,primary,0,6570,0,0,1,21,9,106,3,0,1,0
36,blue-collar,married,secondary,0,418,1,1,1,13,11,132,2,0,1,0
46,management,married,tertiary,0,0,1,0,1,14,9,247,2,0,1,0
31,admin.,married,secondary,0,8784,1,0,0,21,11,63,2,0,1,0
31,technician,single,secondary,0,1970,0,0,2,17,1,284,3,0,1,0
50,blue-collar,divorced,secondary,0,204,1,1,0,14,11,421,1,0,1,0
40,management,married,secondary,0,643,1,0,1,17,1,74,2,1,3,0
47,blue-collar,married,primary,0,304,1,0,0,12,11,185,1,0,1,0
26,management,single,tertiary,0,1177,0,0,1,19,7,116,1,0,1,0
29,technician,single,secondary,0,544,1,0,0,13,11,360,1,0,1,0
57,services,married,secondary,0,0,1,0,1,14,11,16,9,3,2,0
47,blue-collar,married,primary,0,209,0,0,1,27,8,77,6,0,1,0
56,blue-collar,married,unknown,0,665,1,0,0,20,10,109,2,0,1,0
37,entrepreneur,married,tertiary,0,310,0,0,1,1,0,76,1,0,1,0
66,management,married,unknown,0,2149,1,0,1,30,6,151,6,4,2,0
49,unemployed,married,secondary,0,13818,0,0,1,21,6,201,1,2,3,0
31,unknown,married,tertiary,0,526,0,0,1,26,8,130,13,0,1,0
42,blue-collar,divorced,primary,0,419,1,1,0,14,11,96,4,0,1,0
55,technician,married,secondary,0,517,1,1,1,6,3,47,3,4,3,0
33,admin.,single,secondary,0,61,0,0,1,24,9,286,4,0,1,0
33,management,married,tertiary,0,0,1,1,1,14,11,83,2,0,1,0
43,blue-collar,married,secondary,0,514,1,1,1,20,1,34,2,0,1,0
32,unemployed,married,secondary,0,365,1,0,1,30,4,210,3,0,1,0
42,blue-collar,married,primary,0,480,1,0,0,6,10,288,12,0,1,0
53,entrepreneur,single,unknown,0,717,0,0,1,30,9,594,2,0,1,0
42,management,married,tertiary,0,24780,0,0,1,6,8,184,2,0,1,0
37,admin.,married,secondary,0,1396,1,0,1,22,9,199,2,0,1,0
31,services,married,secondary,0,414,1,0,0,7,11,215,1,0,1,0
57,admin.,divorced,secondary,0,3100,0,1,1,29,9,165,2,0,1,0
33,admin.,married,secondary,0,0,0,1,1,6,3,214,5,0,1,0
57,management,married,tertiary,1,1218,1,0,1,18,9,317,6,0,1,0
30,technician,divorced,secondary,0,789,1,0,1,12,11,356,1,0,1,0
31,management,married,tertiary,0,859,1,1,1,4,8,182,3,0,1,0
33,technician,married,secondary,0,0,0,0,1,25,8,296,8,0,1,0
33,blue-collar,married,primary,0,3868,1,0,0,2,10,445,1,0,1,0
53,management,married,tertiary,0,232,1,0,2,29,4,32,1,0,1,0
38,blue-collar,divorced,secondary,0,1686,1,0,0,19,10,9,28,0,1,0
60,blue-collar,married,primary,0,29184,0,0,2,15,10,94,2,0,1,0
36,technician,single,secondary,0,144,0,0,1,26,11,87,1,2,3,0
27,services,single,secondary,0,194,1,0,0,16,11,326,1,0,1,0
32,entrepreneur,single,tertiary,0,7641,1,1,1,21,6,39,10,0,1,0
45,blue-collar,married,primary,0,351,1,0,0,19,10,66,1,0,1,0
28,management,single,tertiary,0,150,1,0,0,8,11,491,1,0,1,0
57,retired,married,primary,0,1532,0,0,2,6,3,286,3,0,1,0
37,self-employed,married,secondary,0,1549,1,0,0,20,10,161,7,0,1,0
47,management,married,tertiary,0,1057,0,0,1,4,8,488,2,0,1,0
35,management,married,secondary,0,839,1,0,0,23,11,50,3,0,1,0
32,blue-collar,divorced,secondary,0,880,1,1,0,4,10,112,1,0,1,0
41,admin.,single,secondary,0,4464,1,0,2,21,9,1425,2,0,1,0
35,technician,married,tertiary,0,6,1,0,1,18,6,47,1,0,1,0
26,technician,single,secondary,0,0,0,1,1,30,9,65,26,0,1,0
47,technician,divorced,tertiary,0,694,1,0,1,11,11,1001,4,0,1,0
36,blue-collar,married,secondary,0,153,1,0,1,8,11,263,1,2,3,0
46,management,married,tertiary,0,110,1,1,1,20,8,243,5,0,1,0
30,management,single,tertiary,0,640,0,0,1,6,3,124,4,2,3,0
44,blue-collar,married,secondary,0,3060,1,0,1,20,6,113,1,2,3,0
47,technician,divorced,secondary,0,2836,0,1,1,14,8,10,2,0,1,0
49,blue-collar,married,secondary,0,1127,1,1,1,17,1,162,2,1,3,0
55,technician,married,tertiary,0,11,0,0,1,21,8,588,2,0,1,0
56,blue-collar,married,unknown,0,982,1,1,1,7,11,135,2,0,1,0
28,services,married,secondary,0,222,1,0,0,29,11,101,23,0,1,0
34,admin.,divorced,secondary,0,627,1,0,0,7,11,283,2,0,1,0
55,management,married,tertiary,0,5010,0,0,1,18,6,530,1,0,1,0
27,student,single,unknown,0,468,0,0,1,4,3,270,2,0,1,0
38,management,divorced,tertiary,0,155,1,0,0,20,10,25,26,0,1,0
43,services,married,secondary,0,2478,1,0,1,28,4,347,1,1,3,0
55,management,divorced,tertiary,0,668,0,0,1,28,8,25,6,0,1,0
30,blue-collar,married,primary,0,35,1,0,1,11,9,366,2,0,1,0
48,blue-collar,married,primary,0,3304,0,0,0,11,10,409,3,0,1,0
30,blue-collar,married,secondary,0,0,1,0,0,26,11,30,1,0,1,0
58,housemaid,married,primary,0,237,0,0,2,18,9,200,3,0,1,0
39,unknown,single,unknown,0,0,0,0,2,28,4,28,1,0,1,0
41,blue-collar,married,secondary,0,0,0,0,0,5,10,85,2,0,1,0
32,technician,married,tertiary,0,240,1,1,1,14,9,86,3,0,1,0
48,technician,married,secondary,0,759,1,0,1,28,9,84,5,0,1,0
76,retired,married,unknown,0,992,0,0,1,27,7,139,2,0,1,0
43,management,married,tertiary,0,1379,1,0,0,27,11,383,3,0,1,0
46,unknown,married,tertiary,0,8564,0,0,1,2,8,397,2,1,3,0
59,retired,married,unknown,0,0,0,0,1,25,8,213,4,0,1,0
29,management,single,tertiary,0,119,1,0,0,28,11,136,2,0,1,0
31,technician,married,secondary,0,450,0,1,1,20,6,111,2,4,3,0
36,admin.,married,secondary,0,746,1,0,1,17,6,581,3,0,1,0
46,self-employed,single,primary,0,2032,0,0,1,30,9,424,2,0,1,0
37,management,married,tertiary,0,636,0,1,0,5,10,338,2,0,1,0
31,management,single,tertiary,0,2007,1,0,0,20,11,253,1,0,1,0
39,blue-collar,divorced,secondary,0,33,0,0,1,29,4,593,4,0,1,0
39,management,single,unknown,0,2887,1,0,0,7,11,42,2,0,1,0
39,housemaid,married,secondary,0,1444,0,0,1,19,6,100,1,8,0,0
55,management,married,tertiary,0,42,1,0,2,11,11,386,2,0,1,0
54,retired,married,secondary,0,522,0,1,1,14,9,81,3,0,1,0
32,housemaid,married,secondary,0,0,0,0,1,21,8,435,2,0,1,0
37,blue-collar,married,secondary,0,3884,1,0,1,20,1,28,5,0,1,0
36,services,married,secondary,0,472,1,0,0,19,10,1017,1,0,1,0
60,retired,married,secondary,0,2060,0,0,1,26,2,454,1,3,2,0
25,services,single,secondary,0,628,0,0,1,8,9,266,1,0,1,0
50,management,married,tertiary,0,398,0,0,2,30,9,1567,5,0,1,0
59,retired,married,secondary,0,417,1,0,1,7,11,476,2,0,1,0
58,unemployed,married,secondary,0,610,1,0,2,29,9,246,2,0,1,0
49,technician,single,tertiary,0,2585,0,0,0,11,10,64,1,0,1,0
47,technician,married,secondary,0,321,1,1,0,4,9,111,1,0,1,0
38,services,married,primary,0,0,1,0,1,17,6,960,2,0,1,0
32,management,single,tertiary,1,4,0,0,1,29,4,181,1,0,1,0
40,blue-collar,single,unknown,0,29,0,0,2,7,9,118,2,0,1,0
50,technician,married,secondary,0,892,1,1,0,15,11,234,1,0,1,0
35,management,single,tertiary,0,0,0,1,1,14,8,370,4,0,1,0
47,admin.,married,secondary,0,1387,1,0,1,14,7,158,1,1,3,0
27,admin.,single,secondary,0,454,0,1,1,15,9,331,2,0,1,0
48,housemaid,single,secondary,0,71,0,0,1,28,8,97,3,0,1,0
35,self-employed,married,secondary,0,2251,0,0,1,19,8,151,8,0,1,0
39,housemaid,married,primary,0,2460,0,0,1,11,9,194,3,0,1,0
34,blue-collar,married,secondary,0,34,0,0,1,30,4,379,1,0,1,0
36,admin.,single,secondary,0,1281,0,0,2,24,9,119,2,0,1,0
56,blue-collar,divorced,primary,0,3021,0,0,0,9,10,419,2,0,1,0
30,technician,married,tertiary,0,141,0,0,1,29,4,166,2,0,1,0
51,blue-collar,married,secondary,0,500,0,0,1,14,11,471,1,0,1,0
41,blue-collar,married,secondary,0,1459,0,0,0,5,10,82,1,0,1,0
53,management,married,tertiary,0,1356,1,0,1,9,6,371,2,4,3,0
34,management,single,tertiary,0,1396,1,0,1,17,9,630,1,0,1,0
29,services,single,secondary,0,9,0,1,1,8,9,202,2,0,1,0
33,services,married,secondary,0,70,1,0,1,21,9,333,3,0,1,0
43,admin.,married,secondary,0,877,1,0,1,2,3,135,1,0,1,0
47,blue-collar,married,primary,0,113,1,0,0,13,11,276,1,0,1,0
35,admin.,single,secondary,0,368,1,0,0,16,11,218,3,0,1,0
49,entrepreneur,married,secondary,0,89,1,0,1,12,11,351,1,0,1,0
41,services,married,primary,0,450,1,0,0,14,11,374,2,0,1,0
49,services,married,unknown,0,463,1,0,2,15,9,541,2,0,1,0
44,blue-collar,married,secondary,0,1397,0,0,1,20,6,326,1,0,1,0
32,services,single,secondary,0,310,1,0,0,6,11,144,1,0,1,0
27,self-employed,single,tertiary,0,270,1,0,0,27,11,470,2,0,1,0
53,technician,married,secondary,0,65,0,0,1,25,6,99,1,2,3,0
55,admin.,married,secondary,0,865,1,0,1,8,9,105,1,2,3,0
60,retired,married,secondary,0,7,0,1,1,18,8,87,5,0,1,0
27,management,single,secondary,0,145,1,0,1,5,11,121,4,3,3,0
58,self-employed,married,tertiary,0,327,0,1,1,14,9,145,2,0,1,0
42,blue-collar,married,secondary,0,429,1,0,1,18,11,110,1,1,3,0
31,services,married,secondary,0,1167,1,1,1,20,6,279,1,0,1,0
30,management,single,tertiary,0,2995,1,0,1,18,6,329,1,0,1,0
32,management,single,tertiary,0,974,1,0,0,3,10,228,1,0,1,0
56,self-employed,married,secondary,0,784,0,1,1,30,9,149,2,0,1,0
57,retired,divorced,secondary,0,316,0,0,1,28,4,935,2,0,1,0
57,management,married,tertiary,0,0,1,0,1,21,6,67,1,0,1,0
39,technician,married,secondary,0,211,0,0,2,6,3,53,2,0,1,0
37,blue-collar,married,secondary,0,342,1,0,1,12,11,340,2,1,3,0
32,management,married,tertiary,0,628,0,0,1,30,1,280,1,0,1,0
41,blue-collar,married,secondary,0,0,1,0,1,1,1,625,2,0,1,0
49,unemployed,married,secondary,0,769,1,0,0,14,11,257,1,0,1,0
36,blue-collar,divorced,secondary,0,2278,1,0,0,23,11,152,2,0,1,0
58,retired,married,primary,0,1351,1,0,2,17,1,392,3,0,1,0
58,technician,married,unknown,0,49,1,0,0,15,11,75,2,0,1,0
33,services,married,secondary,0,1082,1,1,1,19,6,351,1,0,1,0
31,management,single,tertiary,0,5691,1,0,1,21,9,357,1,0,1,0
46,blue-collar,divorced,primary,0,916,1,0,1,11,11,472,2,0,1,0
42,unemployed,divorced,secondary,0,325,1,0,0,28,11,97,4,0,1,0
46,admin.,married,secondary,0,0,1,1,1,20,1,239,2,2,3,0
47,management,married,tertiary,0,2475,1,0,1,20,6,1476,4,0,1,0
42,self-employed,married,primary,0,3717,0,0,0,20,10,235,1,0,1,0
53,entrepreneur,married,secondary,0,288,0,0,0,6,11,69,1,0,1,0
31,admin.,married,secondary,0,1130,1,0,1,23,9,236,5,0,1,0
39,blue-collar,married,primary,0,2715,1,0,0,2,10,201,3,0,1,0
57,blue-collar,married,primary,0,23,1,0,2,31,9,25,8,0,1,0
29,blue-collar,single,secondary,0,0,0,0,1,6,3,437,2,0,1,0
38,self-employed,married,secondary,0,290,1,0,0,20,11,369,1,0,1,0
34,self-employed,single,tertiary,0,36,0,0,2,28,4,55,1,0,1,0
42,management,married,tertiary,0,1272,1,0,1,5,11,117,1,1,3,0
32,management,married,secondary,0,0,0,0,1,20,8,162,4,0,1,0
56,admin.,married,secondary,0,510,1,0,1,10,9,288,1,0,1,0
36,technician,single,secondary,0,818,1,1,1,19,8,96,4,0,1,0
49,management,married,secondary,0,543,1,0,0,20,11,213,3,0,1,0
48,management,married,tertiary,0,7867,1,1,0,30,11,306,3,0,1,0
32,technician,single,tertiary,0,1212,1,0,0,23,11,463,2,0,1,0
35,management,married,secondary,0,533,0,0,1,6,8,221,12,0,1,0
48,management,married,tertiary,0,291,1,0,2,23,9,350,2,0,1,0
40,services,single,secondary,0,573,1,0,1,14,11,329,1,0,1,0
55,retired,married,secondary,0,1279,1,0,1,13,11,446,3,8,2,0
50,blue-collar,married,primary,0,280,1,0,0,18,10,61,23,0,1,0
55,technician,married,unknown,0,574,1,0,1,29,4,243,2,0,1,0
26,blue-collar,single,secondary,0,658,0,1,2,23,9,34,4,0,1,0
34,technician,married,secondary,0,2019,1,1,0,27,10,102,1,0,1,0
45,management,married,tertiary,0,22815,0,0,1,26,8,653,8,0,1,0
44,entrepreneur,married,secondary,0,887,1,0,1,17,1,519,1,2,3,0
34,management,married,tertiary,0,303,1,0,1,29,4,50,1,2,3,0
39,services,single,secondary,0,326,1,0,0,27,11,115,1,0,1,0
31,management,single,secondary,0,453,1,0,0,9,11,384,2,0,1,0
27,management,single,tertiary,1,0,0,1,1,8,9,46,1,0,1,0
41,management,married,tertiary,0,4063,1,0,1,12,11,14,5,2,3,0
45,technician,married,secondary,0,2403,0,0,1,21,6,207,1,0,1,0
28,services,single,secondary,0,123,1,0,1,6,11,115,1,3,3,0
39,unemployed,married,secondary,0,270,1,0,0,3,10,116,1,0,1,0
31,technician,single,tertiary,0,424,0,0,1,29,4,106,1,2,3,0
31,management,married,tertiary,0,1230,1,0,0,27,11,290,4,0,1,0
31,admin.,single,secondary,0,387,1,0,1,13,11,228,2,1,3,0
35,technician,single,primary,0,744,1,0,1,7,1,1096,1,0,1,0
32,technician,single,tertiary,0,696,0,1,1,13,8,101,4,4,3,0
49,management,married,tertiary,0,4594,0,0,1,11,8,157,3,0,1,0
42,entrepreneur,married,secondary,0,1002,0,0,0,20,10,109,3,0,1,0
35,services,single,secondary,0,1239,1,0,1,5,11,60,2,1,3,0
31,technician,single,secondary,0,354,0,1,1,22,8,186,2,0,1,0
45,admin.,single,secondary,0,375,0,1,0,22,0,10,1,6,3,0
24,blue-collar,single,secondary,0,3,1,0,1,15,11,311,1,0,1,0
49,self-employed,divorced,secondary,0,6116,1,0,1,21,6,43,1,0,1,0
36,self-employed,married,tertiary,0,4515,1,0,0,17,10,408,2,0,1,0
28,blue-collar,single,tertiary,0,727,1,0,0,6,10,144,4,0,1,0
54,retired,married,secondary,0,3846,1,1,0,19,10,216,2,0,1,0
27,blue-collar,single,primary,0,1128,1,0,0,30,10,88,4,0,1,0
34,management,divorced,tertiary,0,1173,0,1,1,18,9,93,1,0,1,0
40,management,single,tertiary,0,27,0,0,1,27,8,165,6,0,1,0
32,admin.,single,tertiary,0,328,1,1,0,26,10,271,1,0,1,0
41,admin.,married,secondary,0,0,1,0,1,17,6,595,2,0,1,0
35,admin.,single,secondary,0,2830,0,0,0,20,10,22,12,0,1,0
31,technician,married,secondary,0,4,0,0,0,20,11,199,4,0,1,0
47,entrepreneur,married,secondary,0,0,0,0,0,19,10,563,2,0,1,0
41,admin.,married,secondary,0,80,0,0,1,19,6,202,1,0,1,0
29,admin.,single,secondary,0,2768,1,0,0,2,10,121,4,0,1,0
33,management,married,tertiary,0,5,1,0,0,7,8,12,1,0,1,0
89,retired,married,tertiary,0,553,0,0,2,19,8,2027,5,0,1,0
72,retired,married,primary,0,2079,0,0,1,13,8,100,1,3,2,0
29,blue-collar,married,secondary,0,1,1,0,0,6,11,215,1,0,1,0
41,blue-collar,married,secondary,0,598,1,0,1,12,11,69,3,11,3,0
39,housemaid,married,primary,0,34,1,0,1,14,9,377,3,0,1,0
